temperature,solar_ghi,solar_prediction_mw,wind_prediction_mw,load_actuals_mw,timestamp,month,season,workdayornot,temperature_lag1,temperature_lag2,temperature_lag3,temperature_lag4,temperature_lag5,temperature_lag6,load_actuals_mw_lag1,load_actuals_mw_lag2,load_actuals_mw_lag3,load_actuals_mw_lag4,load_actuals_mw_lag5,load_actuals_mw_lag6,wind_prediction_mw_lag1,wind_prediction_mw_lag2,wind_prediction_mw_lag3,wind_prediction_mw_lag4,wind_prediction_mw_lag5,wind_prediction_mw_lag6,solar_prediction_mw_lag1,solar_prediction_mw_lag2,solar_prediction_mw_lag3,solar_prediction_mw_lag4,solar_prediction_mw_lag5,solar_prediction_mw_lag6
142.3627,0.0000,0.0000,29.5954,98.0986,2020-05-26 23:00:00+02:00,5,2,1,142.5080,142.6595,142.8110,142.9625,143.1513,143.3772,99.2741,100.7289,100.2522,99.6933,96.8999,97.2329,29.9959,30.3550,30.6305,30.4692,30.1681,30.0769,0.0000,0.0000,0.0000,0.0000,0.0000,0.3088
142.2234,0.0000,0.0000,28.5800,96.9409,2020-05-26 23:15:00+02:00,5,2,1,142.3627,142.5080,142.6595,142.8110,142.9625,143.1513,98.0986,99.2741,100.7289,100.2522,99.6933,96.8999,29.5954,29.9959,30.3550,30.6305,30.4692,30.1681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142.0842,0.0000,0.0000,27.3804,95.2657,2020-05-26 23:30:00+02:00,5,2,1,142.2234,142.3627,142.5080,142.6595,142.8110,142.9625,96.9409,98.0986,99.2741,100.7289,100.2522,99.6933,28.5800,29.5954,29.9959,30.3550,30.6305,30.4692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.9450,0.0000,0.0000,26.4798,93.3162,2020-05-26 23:45:00+02:00,5,2,1,142.0842,142.2234,142.3627,142.5080,142.6595,142.8110,95.2657,96.9409,98.0986,99.2741,100.7289,100.2522,27.3804,28.5800,29.5954,29.9959,30.3550,30.6305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.8158,0.0000,0.0000,20.5107,91.8597,2020-05-27 00:00:00+02:00,5,2,1,141.9450,142.0842,142.2234,142.3627,142.5080,142.6595,93.3162,95.2657,96.9409,98.0986,99.2741,100.7289,26.4798,27.3804,28.5800,29.5954,29.9959,30.3550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.6964,0.0000,0.0000,18.8021,90.2602,2020-05-27 00:15:00+02:00,5,2,1,141.8158,141.9450,142.0842,142.2234,142.3627,142.5080,91.8597,93.3162,95.2657,96.9409,98.0986,99.2741,20.5107,26.4798,27.3804,28.5800,29.5954,29.9959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.5771,0.0000,0.0000,17.6470,89.1152,2020-05-27 00:30:00+02:00,5,2,1,141.6964,141.8158,141.9450,142.0842,142.2234,142.3627,90.2602,91.8597,93.3162,95.2657,96.9409,98.0986,18.8021,20.5107,26.4798,27.3804,28.5800,29.5954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.4578,0.0000,0.0000,16.5991,87.6084,2020-05-27 00:45:00+02:00,5,2,1,141.5771,141.6964,141.8158,141.9450,142.0842,142.2234,89.1152,90.2602,91.8597,93.3162,95.2657,96.9409,17.6470,18.8021,20.5107,26.4798,27.3804,28.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.3457,0.0000,0.0000,15.4664,87.0509,2020-05-27 01:00:00+02:00,5,2,1,141.4578,141.5771,141.6964,141.8158,141.9450,142.0842,87.6084,89.1152,90.2602,91.8597,93.3162,95.2657,16.5991,17.6470,18.8021,20.5107,26.4798,27.3804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.2408,0.0000,0.0000,14.9116,86.2089,2020-05-27 01:15:00+02:00,5,2,1,141.3457,141.4578,141.5771,141.6964,141.8158,141.9450,87.0509,87.6084,89.1152,90.2602,91.8597,93.3162,15.4664,16.5991,17.6470,18.8021,20.5107,26.4798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.1359,0.0000,0.0000,14.8070,85.3445,2020-05-27 01:30:00+02:00,5,2,1,141.2408,141.3457,141.4578,141.5771,141.6964,141.8158,86.2089,87.0509,87.6084,89.1152,90.2602,91.8597,14.9116,15.4664,16.5991,17.6470,18.8021,20.5107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.0311,0.0000,0.0000,14.8656,84.0832,2020-05-27 01:45:00+02:00,5,2,1,141.1359,141.2408,141.3457,141.4578,141.5771,141.6964,85.3445,86.2089,87.0509,87.6084,89.1152,90.2602,14.8070,14.9116,15.4664,16.5991,17.6470,18.8021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.1644,0.0000,0.0000,14.5697,84.0461,2020-05-27 02:00:00+02:00,5,2,1,141.0311,141.1359,141.2408,141.3457,141.4578,141.5771,84.0832,85.3445,86.2089,87.0509,87.6084,89.1152,14.8656,14.8070,14.9116,15.4664,16.5991,17.6470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.0586,0.0000,0.0000,13.9338,83.5247,2020-05-27 02:15:00+02:00,5,2,1,141.1644,141.0311,141.1359,141.2408,141.3457,141.4578,84.0461,84.0832,85.3445,86.2089,87.0509,87.6084,14.5697,14.8656,14.8070,14.9116,15.4664,16.5991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.9527,0.0000,0.0000,13.3432,82.5953,2020-05-27 02:30:00+02:00,5,2,1,141.0586,141.1644,141.0311,141.1359,141.2408,141.3457,83.5247,84.0461,84.0832,85.3445,86.2089,87.0509,13.9338,14.5697,14.8656,14.8070,14.9116,15.4664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.8469,0.0000,0.0000,12.7309,82.1144,2020-05-27 02:45:00+02:00,5,2,1,140.9527,141.0586,141.1644,141.0311,141.1359,141.2408,82.5953,83.5247,84.0461,84.0832,85.3445,86.2089,13.3432,13.9338,14.5697,14.8656,14.8070,14.9116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.7587,0.0000,0.0000,12.0734,81.7451,2020-05-27 03:00:00+02:00,5,2,1,140.8469,140.9527,141.0586,141.1644,141.0311,141.1359,82.1144,82.5953,83.5247,84.0461,84.0832,85.3445,12.7309,13.3432,13.9338,14.5697,14.8656,14.8070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.6880,0.0000,0.0000,11.6052,81.5101,2020-05-27 03:15:00+02:00,5,2,1,140.7587,140.8469,140.9527,141.0586,141.1644,141.0311,81.7451,82.1144,82.5953,83.5247,84.0461,84.0832,12.0734,12.7309,13.3432,13.9338,14.5697,14.8656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.6173,0.0000,0.0000,11.0402,80.7426,2020-05-27 03:30:00+02:00,5,2,1,140.6880,140.7587,140.8469,140.9527,141.0586,141.1644,81.5101,81.7451,82.1144,82.5953,83.5247,84.0461,11.6052,12.0734,12.7309,13.3432,13.9338,14.5697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.5467,0.0000,0.0000,10.3584,81.0130,2020-05-27 03:45:00+02:00,5,2,1,140.6173,140.6880,140.7587,140.8469,140.9527,141.0586,80.7426,81.5101,81.7451,82.1144,82.5953,83.5247,11.0402,11.6052,12.0734,12.7309,13.3432,13.9338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.4796,0.0000,0.0000,9.5528,81.6905,2020-05-27 04:00:00+02:00,5,2,1,140.5467,140.6173,140.6880,140.7587,140.8469,140.9527,81.0130,80.7426,81.5101,81.7451,82.1144,82.5953,10.3584,11.0402,11.6052,12.0734,12.7309,13.3432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.4160,0.0000,0.0000,8.8430,81.4534,2020-05-27 04:15:00+02:00,5,2,1,140.4796,140.5467,140.6173,140.6880,140.7587,140.8469,81.6905,81.0130,80.7426,81.5101,81.7451,82.1144,9.5528,10.3584,11.0402,11.6052,12.0734,12.7309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.3524,0.0000,0.0000,8.4896,81.5774,2020-05-27 04:30:00+02:00,5,2,1,140.4160,140.4796,140.5467,140.6173,140.6880,140.7587,81.4534,81.6905,81.0130,80.7426,81.5101,81.7451,8.8430,9.5528,10.3584,11.0402,11.6052,12.0734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.2889,0.0000,0.0000,8.3595,82.9094,2020-05-27 04:45:00+02:00,5,2,1,140.3524,140.4160,140.4796,140.5467,140.6173,140.6880,81.5774,81.4534,81.6905,81.0130,80.7426,81.5101,8.4896,8.8430,9.5528,10.3584,11.0402,11.6052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.2392,0.0000,0.0000,8.4794,83.8222,2020-05-27 05:00:00+02:00,5,2,1,140.2889,140.3524,140.4160,140.4796,140.5467,140.6173,82.9094,81.5774,81.4534,81.6905,81.0130,80.7426,8.3595,8.4896,8.8430,9.5528,10.3584,11.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.2033,0.0000,0.0000,9.2288,83.6317,2020-05-27 05:15:00+02:00,5,2,1,140.2392,140.2889,140.3524,140.4160,140.4796,140.5467,83.8222,82.9094,81.5774,81.4534,81.6905,81.0130,8.4794,8.3595,8.4896,8.8430,9.5528,10.3584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.1675,0.1054,0.1173,9.9247,84.0952,2020-05-27 05:30:00+02:00,5,2,1,140.2033,140.2392,140.2889,140.3524,140.4160,140.4796,83.6317,83.8222,82.9094,81.5774,81.4534,81.6905,9.2288,8.4794,8.3595,8.4896,8.8430,9.5528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140.1316,2.7613,1.1962,10.4948,84.7648,2020-05-27 05:45:00+02:00,5,2,1,140.1675,140.2033,140.2392,140.2889,140.3524,140.4160,84.0952,83.6317,83.8222,82.9094,81.5774,81.4534,9.9247,9.2288,8.4794,8.3595,8.4896,8.8430,0.1173,0.0000,0.0000,0.0000,0.0000,0.0000
140.1887,14.3238,3.1820,10.8220,88.2268,2020-05-27 06:00:00+02:00,5,2,1,140.1316,140.1675,140.2033,140.2392,140.2889,140.3524,84.7648,84.0952,83.6317,83.8222,82.9094,81.5774,10.4948,9.9247,9.2288,8.4794,8.3595,8.4896,1.1962,0.1173,0.0000,0.0000,0.0000,0.0000
140.3389,36.7712,5.3945,10.8979,89.5234,2020-05-27 06:15:00+02:00,5,2,1,140.1887,140.1316,140.1675,140.2033,140.2392,140.2889,88.2268,84.7648,84.0952,83.6317,83.8222,82.9094,10.8220,10.4948,9.9247,9.2288,8.4794,8.3595,3.1820,1.1962,0.1173,0.0000,0.0000,0.0000
140.4890,66.2084,8.4084,10.7614,91.6011,2020-05-27 06:30:00+02:00,5,2,1,140.3389,140.1887,140.1316,140.1675,140.2033,140.2392,89.5234,88.2268,84.7648,84.0952,83.6317,83.8222,10.8979,10.8220,10.4948,9.9247,9.2288,8.4794,5.3945,3.1820,1.1962,0.1173,0.0000,0.0000
140.6392,97.7834,12.7514,10.5025,92.9664,2020-05-27 06:45:00+02:00,5,2,1,140.4890,140.3389,140.1887,140.1316,140.1675,140.2033,91.6011,89.5234,88.2268,84.7648,84.0952,83.6317,10.7614,10.8979,10.8220,10.4948,9.9247,9.2288,8.4084,5.3945,3.1820,1.1962,0.1173,0.0000
140.8315,129.7361,18.0794,10.1830,95.7931,2020-05-27 07:00:00+02:00,5,2,1,140.6392,140.4890,140.3389,140.1887,140.1316,140.1675,92.9664,91.6011,89.5234,88.2268,84.7648,84.0952,10.5025,10.7614,10.8979,10.8220,10.4948,9.9247,12.7514,8.4084,5.3945,3.1820,1.1962,0.1173
141.0660,160.5942,24.4668,9.9393,97.2679,2020-05-27 07:15:00+02:00,5,2,1,140.8315,140.6392,140.4890,140.3389,140.1887,140.1316,95.7931,92.9664,91.6011,89.5234,88.2268,84.7648,10.1830,10.5025,10.7614,10.8979,10.8220,10.4948,18.0794,12.7514,8.4084,5.3945,3.1820,1.1962
141.3006,194.2226,32.2497,9.8443,100.0194,2020-05-27 07:30:00+02:00,5,2,1,141.0660,140.8315,140.6392,140.4890,140.3389,140.1887,97.2679,95.7931,92.9664,91.6011,89.5234,88.2268,9.9393,10.1830,10.5025,10.7614,10.8979,10.8220,24.4668,18.0794,12.7514,8.4084,5.3945,3.1820
141.5351,232.7721,41.4790,9.7040,101.7702,2020-05-27 07:45:00+02:00,5,2,1,141.3006,141.0660,140.8315,140.6392,140.4890,140.3389,100.0194,97.2679,95.7931,92.9664,91.6011,89.5234,9.8443,9.9393,10.1830,10.5025,10.7614,10.8979,32.2497,24.4668,18.0794,12.7514,8.4084,5.3945
141.7763,271.9600,50.9663,9.3353,102.6355,2020-05-27 08:00:00+02:00,5,2,1,141.5351,141.3006,141.0660,140.8315,140.6392,140.4890,101.7702,100.0194,97.2679,95.7931,92.9664,91.6011,9.7040,9.8443,9.9393,10.1830,10.5025,10.7614,41.4790,32.2497,24.4668,18.0794,12.7514,8.4084
142.0241,311.4777,60.3285,9.0082,103.8007,2020-05-27 08:15:00+02:00,5,2,1,141.7763,141.5351,141.3006,141.0660,140.8315,140.6392,102.6355,101.7702,100.0194,97.2679,95.7931,92.9664,9.3353,9.7040,9.8443,9.9393,10.1830,10.5025,50.9663,41.4790,32.2497,24.4668,18.0794,12.7514
142.2720,351.1280,70.3279,8.6695,104.7224,2020-05-27 08:30:00+02:00,5,2,1,142.0241,141.7763,141.5351,141.3006,141.0660,140.8315,103.8007,102.6355,101.7702,100.0194,97.2679,95.7931,9.0082,9.3353,9.7040,9.8443,9.9393,10.1830,60.3285,50.9663,41.4790,32.2497,24.4668,18.0794
142.5198,390.6949,81.9613,8.1969,105.4621,2020-05-27 08:45:00+02:00,5,2,1,142.2720,142.0241,141.7763,141.5351,141.3006,141.0660,104.7224,103.8007,102.6355,101.7702,100.0194,97.2679,8.6695,9.0082,9.3353,9.7040,9.8443,9.9393,70.3279,60.3285,50.9663,41.4790,32.2497,24.4668
142.7550,429.8923,92.2382,7.8110,106.2888,2020-05-27 09:00:00+02:00,5,2,1,142.5198,142.2720,142.0241,141.7763,141.5351,141.3006,105.4621,104.7224,103.8007,102.6355,101.7702,100.0194,8.1969,8.6695,9.0082,9.3353,9.7040,9.8443,81.9613,70.3279,60.3285,50.9663,41.4790,32.2497
142.9776,468.5085,101.9248,7.8314,106.9078,2020-05-27 09:15:00+02:00,5,2,1,142.7550,142.5198,142.2720,142.0241,141.7763,141.5351,106.2888,105.4621,104.7224,103.8007,102.6355,101.7702,7.8110,8.1969,8.6695,9.0082,9.3353,9.7040,92.2382,81.9613,70.3279,60.3285,50.9663,41.4790
143.2001,506.0948,111.1971,8.1522,107.4268,2020-05-27 09:30:00+02:00,5,2,1,142.9776,142.7550,142.5198,142.2720,142.0241,141.7763,106.9078,106.2888,105.4621,104.7224,103.8007,102.6355,7.8314,7.8110,8.1969,8.6695,9.0082,9.3353,101.9248,92.2382,81.9613,70.3279,60.3285,50.9663
143.4226,542.4096,120.0120,8.5732,107.3220,2020-05-27 09:45:00+02:00,5,2,1,143.2001,142.9776,142.7550,142.5198,142.2720,142.0241,107.4268,106.9078,106.2888,105.4621,104.7224,103.8007,8.1522,7.8314,7.8110,8.1969,8.6695,9.0082,111.1971,101.9248,92.2382,81.9613,70.3279,60.3285
143.6228,577.5042,127.4471,9.1140,106.7059,2020-05-27 10:00:00+02:00,5,2,1,143.4226,143.2001,142.9776,142.7550,142.5198,142.2720,107.3220,107.4268,106.9078,106.2888,105.4621,104.7224,8.5732,8.1522,7.8314,7.8110,8.1969,8.6695,120.0120,111.1971,101.9248,92.2382,81.9613,70.3279
143.8007,611.2069,134.5459,9.6338,106.7489,2020-05-27 10:15:00+02:00,5,2,1,143.6228,143.4226,143.2001,142.9776,142.7550,142.5198,106.7059,107.3220,107.4268,106.9078,106.2888,105.4621,9.1140,8.5732,8.1522,7.8314,7.8110,8.1969,127.4471,120.0120,111.1971,101.9248,92.2382,81.9613
143.9785,643.3206,141.6721,9.8660,107.0122,2020-05-27 10:30:00+02:00,5,2,1,143.8007,143.6228,143.4226,143.2001,142.9776,142.7550,106.7489,106.7059,107.3220,107.4268,106.9078,106.2888,9.6338,9.1140,8.5732,8.1522,7.8314,7.8110,134.5459,127.4471,120.0120,111.1971,101.9248,92.2382
144.1563,673.6857,149.0055,10.2582,107.0419,2020-05-27 10:45:00+02:00,5,2,1,143.9785,143.8007,143.6228,143.4226,143.2001,142.9776,107.0122,106.7489,106.7059,107.3220,107.4268,106.9078,9.8660,9.6338,9.1140,8.5732,8.1522,7.8314,141.6721,134.5459,127.4471,120.0120,111.1971,101.9248
144.3125,702.1885,156.2412,10.8865,107.4796,2020-05-27 11:00:00+02:00,5,2,1,144.1563,143.9785,143.8007,143.6228,143.4226,143.2001,107.0419,107.0122,106.7489,106.7059,107.3220,107.4268,10.2582,9.8660,9.6338,9.1140,8.5732,8.1522,149.0055,141.6721,134.5459,127.4471,120.0120,111.1971
144.4471,728.6913,162.3432,11.6008,107.5365,2020-05-27 11:15:00+02:00,5,2,1,144.3125,144.1563,143.9785,143.8007,143.6228,143.4226,107.4796,107.0419,107.0122,106.7489,106.7059,107.3220,10.8865,10.2582,9.8660,9.6338,9.1140,8.5732,156.2412,149.0055,141.6721,134.5459,127.4471,120.0120
144.5816,752.4039,167.3273,12.5996,108.0939,2020-05-27 11:30:00+02:00,5,2,1,144.4471,144.3125,144.1563,143.9785,143.8007,143.6228,107.5365,107.4796,107.0419,107.0122,106.7489,106.7059,11.6008,10.8865,10.2582,9.8660,9.6338,9.1140,162.3432,156.2412,149.0055,141.6721,134.5459,127.4471
144.7161,773.1551,170.9197,13.9644,108.5401,2020-05-27 11:45:00+02:00,5,2,1,144.5816,144.4471,144.3125,144.1563,143.9785,143.8007,108.0939,107.5365,107.4796,107.0419,107.0122,106.7489,12.5996,11.6008,10.8865,10.2582,9.8660,9.6338,167.3273,162.3432,156.2412,149.0055,141.6721,134.5459
144.8337,791.4915,174.5121,15.5519,107.6545,2020-05-27 12:00:00+02:00,5,2,1,144.7161,144.5816,144.4471,144.3125,144.1563,143.9785,108.5401,108.0939,107.5365,107.4796,107.0419,107.0122,13.9644,12.5996,11.6008,10.8865,10.2582,9.8660,170.9197,167.3273,162.3432,156.2412,149.0055,141.6721
144.9343,807.3281,177.4674,17.7931,107.1069,2020-05-27 12:15:00+02:00,5,2,1,144.8337,144.7161,144.5816,144.4471,144.3125,144.1563,107.6545,108.5401,108.0939,107.5365,107.4796,107.0419,15.5519,13.9644,12.5996,11.6008,10.8865,10.2582,174.5121,170.9197,167.3273,162.3432,156.2412,149.0055
145.0349,819.5748,179.7386,20.6453,107.2462,2020-05-27 12:30:00+02:00,5,2,1,144.9343,144.8337,144.7161,144.5816,144.4471,144.3125,107.1069,107.6545,108.5401,108.0939,107.5365,107.4796,17.7931,15.5519,13.9644,12.5996,11.6008,10.8865,177.4674,174.5121,170.9197,167.3273,162.3432,156.2412
145.1355,828.1345,180.6806,24.4982,107.0816,2020-05-27 12:45:00+02:00,5,2,1,145.0349,144.9343,144.8337,144.7161,144.5816,144.4471,107.2462,107.1069,107.6545,108.5401,108.0939,107.5365,20.6453,17.7931,15.5519,13.9644,12.5996,11.6008,179.7386,177.4674,174.5121,170.9197,167.3273,162.3432
145.2221,833.9780,179.9497,27.8141,106.7717,2020-05-27 13:00:00+02:00,5,2,1,145.1355,145.0349,144.9343,144.8337,144.7161,144.5816,107.0816,107.2462,107.1069,107.6545,108.5401,108.0939,24.4982,20.6453,17.7931,15.5519,13.9644,12.5996,180.6806,179.7386,177.4674,174.5121,170.9197,167.3273
145.2947,837.0872,177.7254,29.6528,105.4292,2020-05-27 13:15:00+02:00,5,2,1,145.2221,145.1355,145.0349,144.9343,144.8337,144.7161,106.7717,107.0816,107.2462,107.1069,107.6545,108.5401,27.8141,24.4982,20.6453,17.7931,15.5519,13.9644,179.9497,180.6806,179.7386,177.4674,174.5121,170.9197
145.3673,836.3411,175.6184,30.7109,104.6821,2020-05-27 13:30:00+02:00,5,2,1,145.2947,145.2221,145.1355,145.0349,144.9343,144.8337,105.4292,106.7717,107.0816,107.2462,107.1069,107.6545,29.6528,27.8141,24.4982,20.6453,17.7931,15.5519,177.7254,179.9497,180.6806,179.7386,177.4674,174.5121
145.4399,831.7501,173.2808,32.2365,103.4994,2020-05-27 13:45:00+02:00,5,2,1,145.3673,145.2947,145.2221,145.1355,145.0349,144.9343,104.6821,105.4292,106.7717,107.0816,107.2462,107.1069,30.7109,29.6528,27.8141,24.4982,20.6453,17.7931,175.6184,177.7254,179.9497,180.6806,179.7386,177.4674
145.5004,824.4672,170.5601,33.8463,103.1998,2020-05-27 14:00:00+02:00,5,2,1,145.4399,145.3673,145.2947,145.2221,145.1355,145.0349,103.4994,104.6821,105.4292,106.7717,107.0816,107.2462,32.2365,30.7109,29.6528,27.8141,24.4982,20.6453,173.2808,175.6184,177.7254,179.9497,180.6806,179.7386
145.5489,814.5446,167.4719,35.0472,102.8191,2020-05-27 14:15:00+02:00,5,2,1,145.5004,145.4399,145.3673,145.2947,145.2221,145.1355,103.1998,103.4994,104.6821,105.4292,106.7717,107.0816,33.8463,32.2365,30.7109,29.6528,27.8141,24.4982,170.5601,173.2808,175.6184,177.7254,179.9497,180.6806
145.5974,802.1404,164.3838,36.3209,103.0036,2020-05-27 14:30:00+02:00,5,2,1,145.5489,145.5004,145.4399,145.3673,145.2947,145.2221,102.8191,103.1998,103.4994,104.6821,105.4292,106.7717,35.0472,33.8463,32.2365,30.7109,29.6528,27.8141,167.4719,170.5601,173.2808,175.6184,177.7254,179.9497
145.6459,787.3258,160.5294,37.8548,103.1590,2020-05-27 14:45:00+02:00,5,2,1,145.5974,145.5489,145.5004,145.4399,145.3673,145.2947,103.0036,102.8191,103.1998,103.4994,104.6821,105.4292,36.3209,35.0472,33.8463,32.2365,30.7109,29.6528,164.3838,167.4719,170.5601,173.2808,175.6184,177.7254
145.6779,770.0891,156.5187,39.4346,103.2290,2020-05-27 15:00:00+02:00,5,2,1,145.6459,145.5974,145.5489,145.5004,145.4399,145.3673,103.1590,103.0036,102.8191,103.1998,103.4994,104.6821,37.8548,36.3209,35.0472,33.8463,32.2365,30.7109,160.5294,164.3838,167.4719,170.5601,173.2808,175.6184
145.6934,750.5246,152.1875,41.4889,102.7546,2020-05-27 15:15:00+02:00,5,2,1,145.6779,145.6459,145.5974,145.5489,145.5004,145.4399,103.2290,103.1590,103.0036,102.8191,103.1998,103.4994,39.4346,37.8548,36.3209,35.0472,33.8463,32.2365,156.5187,160.5294,164.3838,167.4719,170.5601,173.2808
145.7088,727.0524,147.6335,43.5362,101.5482,2020-05-27 15:30:00+02:00,5,2,1,145.6934,145.6779,145.6459,145.5974,145.5489,145.5004,102.7546,103.2290,103.1590,103.0036,102.8191,103.1998,41.4889,39.4346,37.8548,36.3209,35.0472,33.8463,152.1875,156.5187,160.5294,164.3838,167.4719,170.5601
145.7243,699.9312,142.7862,45.8463,100.2533,2020-05-27 15:45:00+02:00,5,2,1,145.7088,145.6934,145.6779,145.6459,145.5974,145.5489,101.5482,102.7546,103.2290,103.1590,103.0036,102.8191,43.5362,41.4889,39.4346,37.8548,36.3209,35.0472,147.6335,152.1875,156.5187,160.5294,164.3838,167.4719
145.7174,671.0416,137.5285,48.2923,99.7005,2020-05-27 16:00:00+02:00,5,2,1,145.7243,145.7088,145.6934,145.6779,145.6459,145.5974,100.2533,101.5482,102.7546,103.2290,103.1590,103.0036,45.8463,43.5362,41.4889,39.4346,37.8548,36.3209,142.7862,147.6335,152.1875,156.5187,160.5294,164.3838
145.6882,640.5438,132.0363,50.4671,99.7702,2020-05-27 16:15:00+02:00,5,2,1,145.7174,145.7243,145.7088,145.6934,145.6779,145.6459,99.7005,100.2533,101.5482,102.7546,103.2290,103.1590,48.2923,45.8463,43.5362,41.4889,39.4346,37.8548,137.5285,142.7862,147.6335,152.1875,156.5187,160.5294
145.6590,612.5236,126.5636,52.6458,100.0820,2020-05-27 16:30:00+02:00,5,2,1,145.6882,145.7174,145.7243,145.7088,145.6934,145.6779,99.7702,99.7005,100.2533,101.5482,102.7546,103.2290,50.4671,48.2923,45.8463,43.5362,41.4889,39.4346,132.0363,137.5285,142.7862,147.6335,152.1875,156.5187
145.6299,586.6036,121.0323,54.5630,99.9917,2020-05-27 16:45:00+02:00,5,2,1,145.6590,145.6882,145.7174,145.7243,145.7088,145.6934,100.0820,99.7702,99.7005,100.2533,101.5482,102.7546,52.6458,50.4671,48.2923,45.8463,43.5362,41.4889,126.5636,132.0363,137.5285,142.7862,147.6335,152.1875
145.5823,558.8039,115.2078,56.7443,100.4126,2020-05-27 17:00:00+02:00,5,2,1,145.6299,145.6590,145.6882,145.7174,145.7243,145.7088,99.9917,100.0820,99.7702,99.7005,100.2533,101.5482,54.5630,52.6458,50.4671,48.2923,45.8463,43.5362,121.0323,126.5636,132.0363,137.5285,142.7862,147.6335
145.5162,529.2465,108.2536,58.4918,100.9533,2020-05-27 17:15:00+02:00,5,2,1,145.5823,145.6299,145.6590,145.6882,145.7174,145.7243,100.4126,99.9917,100.0820,99.7702,99.7005,100.2533,56.7443,54.5630,52.6458,50.4671,48.2923,45.8463,115.2078,121.0323,126.5636,132.0363,137.5285,142.7862
145.4502,497.8354,100.3807,59.5180,101.9005,2020-05-27 17:30:00+02:00,5,2,1,145.5162,145.5823,145.6299,145.6590,145.6882,145.7174,100.9533,100.4126,99.9917,100.0820,99.7702,99.7005,58.4918,56.7443,54.5630,52.6458,50.4671,48.2923,108.2536,115.2078,121.0323,126.5636,132.0363,137.5285
145.3842,464.7640,92.3124,60.6259,102.7819,2020-05-27 17:45:00+02:00,5,2,1,145.4502,145.5162,145.5823,145.6299,145.6590,145.6882,101.9005,100.9533,100.4126,99.9917,100.0820,99.7702,59.5180,58.4918,56.7443,54.5630,52.6458,50.4671,100.3807,108.2536,115.2078,121.0323,126.5636,132.0363
145.2997,430.4384,84.1542,62.3185,102.2650,2020-05-27 18:00:00+02:00,5,2,1,145.3842,145.4502,145.5162,145.5823,145.6299,145.6590,102.7819,101.9005,100.9533,100.4126,99.9917,100.0820,60.6259,59.5180,58.4918,56.7443,54.5630,52.6458,92.3124,100.3807,108.2536,115.2078,121.0323,126.5636
145.1968,395.0315,75.0188,64.6643,101.4721,2020-05-27 18:15:00+02:00,5,2,1,145.2997,145.3842,145.4502,145.5162,145.5823,145.6299,102.2650,102.7819,101.9005,100.9533,100.4126,99.9917,62.3185,60.6259,59.5180,58.4918,56.7443,54.5630,84.1542,92.3124,100.3807,108.2536,115.2078,121.0323
145.0939,359.6905,65.0937,67.1594,101.7204,2020-05-27 18:30:00+02:00,5,2,1,145.1968,145.2997,145.3842,145.4502,145.5162,145.5823,101.4721,102.2650,102.7819,101.9005,100.9533,100.4126,64.6643,62.3185,60.6259,59.5180,58.4918,56.7443,75.0188,84.1542,92.3124,100.3807,108.2536,115.2078
144.9910,324.3069,56.6227,68.6646,101.5744,2020-05-27 18:45:00+02:00,5,2,1,145.0939,145.1968,145.2997,145.3842,145.4502,145.5162,101.7204,101.4721,102.2650,102.7819,101.9005,100.9533,67.1594,64.6643,62.3185,60.6259,59.5180,58.4918,65.0937,75.0188,84.1542,92.3124,100.3807,108.2536
144.8654,288.0392,48.2026,69.3311,100.8676,2020-05-27 19:00:00+02:00,5,2,1,144.9910,145.0939,145.1968,145.2997,145.3842,145.4502,101.5744,101.7204,101.4721,102.2650,102.7819,101.9005,68.6646,67.1594,64.6643,62.3185,60.6259,59.5180,56.6227,65.0937,75.0188,84.1542,92.3124,100.3807
